Gender,Race,MOS_Type,ranklit,sex,appdate,YearsOnJob,YearsOnJob (bins)
Female,Black,Civilian,PCT,Female,12/28/2007,16,15
Female,Black,Civilian,PCT,Female,03/10/2008,16,15
Female,Black,Civilian,PCT,Female,03/10/2008,16,15
Female,Black,Civilian,PCT,Female,03/10/2008,16,15
Female,Black,Civilian,PCT,Female,03/10/2008,16,15
Female,Black,Civilian,PCT,Female,09/12/2008,16,15
Female,Black,Civilian,PCT,Female,09/12/2008,16,15
Female,Black,Civilian,PCT,Female,09/12/2008,16,15
Female,Black,Civilian,PCT,Female,09/12/2008,16,15
Female,Black,Civilian,PCT,Female,09/12/2008,16,15
Female,Black,Civilian,PCT,Female,12/05/2008,15,15
Female,Black,Civilian,PCT,Female,12/05/2008,15,15
Female,Black,Civilian,PCT,Female,12/05/2008,15,15
Female,Black,Civilian,PCT,Female,12/05/2008,15,15
Female,Black,Civilian,PCT,Female,02/02/2009,15,15
Female,Black,Civilian,PCT,Female,04/03/2009,15,15
Female,Black,Civilian,PCT,Female,04/03/2009,15,15
Female,Black,Civilian,PCT,Female,04/03/2009,15,15
Female,Black,Civilian,PCT,Female,04/03/2009,15,15
Female,Black,Civilian,PCT,Female,09/11/2009,15,15
Female,Black,Civilian,PCT,Female,09/11/2009,15,15
Female,Black,Civilian,PCT,Female,09/10/2010,14,10
Female,Black,Civilian,PCT,Female,09/10/2010,14,10
Female,Black,Civilian,PCT,Female,09/10/2010,14,10
Female,Black,Civilian,PCT,Female,09/10/2010,14,10
Female,Black,Civilian,PCT,Female,09/10/2010,14,10
Female,Black,Civilian,PCT,Female,09/10/2010,14,10
Female,Black,Civilian,PCT,Female,09/10/2010,14,10
Female,Black,Civilian,PCT,Female,09/10/2010,14,10
Female,Black,Civilian,PCT,Female,09/10/2010,14,10
Female,Black,Civilian,PCT,Female,01/07/2011,13,10
Female,Black,Civilian,PCT,Female,01/07/2011,13,10
Female,Black,Civilian,PCT,Female,01/07/2011,13,10
Female,Black,Civilian,PCT,Female,01/07/2011,13,10
Female,Black,Civilian,PCT,Female,01/07/2011,13,10
Female,Black,Civilian,PCT,Female,06/29/2011,13,10
Female,Black,Civilian,PCT,Female,06/29/2011,13,10
Female,Black,Civilian,PCT,Female,06/29/2011,13,10
Female,Black,Civilian,PCT,Female,06/29/2011,13,10
Female,Black,Civilian,PCT,Female,06/29/2011,13,10
Female,Black,Civilian,PCT,Female,06/29/2011,13,10
Female,Black,Civilian,PCT,Female,06/29/2011,13,10
Female,Black,Civilian,PCT,Female,06/29/2011,13,10
Female,Black,Civilian,PCT,Female,02/28/2012,12,10
Female,Black,Civilian,PCT,Female,05/18/2012,12,10
Female,Black,Civilian,PCT,Female,05/18/2012,12,10
Female,Black,Civilian,PCT,Female,05/18/2012,12,10
Female,Black,Civilian,PCT,Female,05/18/2012,12,10
Female,Black,Civilian,PCT,Female,09/14/2012,12,10
Female,Black,Civilian,PCT,Female,09/27/2012,12,10
Female,Black,Civilian,PCT,Female,02/20/2013,11,10
Female,Black,Civilian,PCT,Female,04/22/2013,11,10
Female,Black,Civilian,PCT,Female,04/22/2013,11,10
Female,Black,Civilian,PCT,Female,04/22/2013,11,10
Female,Black,Civilian,PCT,Female,04/22/2013,11,10
Female,Black,Civilian,PCT,Female,04/22/2013,11,10
Female,Black,Civilian,PCT,Female,04/22/2013,11,10
Female,Black,Civilian,PCT,Female,04/22/2013,11,10
Female,Black,Civilian,PCT,Female,04/22/2013,11,10
Female,Black,Civilian,PCT,Female,04/22/2013,11,10
Female,Black,Civilian,PCT,Female,08/30/2013,11,10
Female,Black,Civilian,PCT,Female,08/30/2013,11,10
Female,Black,Civilian,PCT,Female,08/30/2013,11,10
Female,Black,Civilian,PCT,Female,08/30/2013,11,10
Female,Black,Civilian,PCT,Female,08/30/2013,11,10
Female,Black,Civilian,PCT,Female,08/30/2013,11,10
Female,Black,Civilian,PCT,Female,10/16/2013,10,10
Female,Black,Civilian,PCT,Female,10/16/2013,10,10
Female,Black,Civilian,PCT,Female,10/16/2013,10,10
Female,Black,Civilian,PCT,Female,10/16/2013,10,10
Female,Black,Civilian,PCT,Female,10/16/2013,10,10
Female,Black,Civilian,PCT,Female,10/16/2013,10,10
Female,Black,Civilian,PCT,Female,10/16/2013,10,10
Female,Black,Civilian,PCT,Female,10/16/2013,10,10
Female,Black,Civilian,PCT,Female,10/16/2013,10,10
Female,Black,Civilian,PCT,Female,10/16/2013,10,10
Female,Black,Civilian,PCT,Female,10/16/2013,10,10
Female,Black,Civilian,PCT,Female,10/16/2013,10,10
Female,Black,Civilian,PCT,Female,10/16/2013,10,10
Female,Black,Civilian,PCT,Female,12/19/2013,10,10
Female,Black,Civilian,PCT,Female,12/19/2013,10,10
Female,Black,Civilian,PCT,Female,12/19/2013,10,10
Female,Black,Civilian,PCT,Female,12/19/2013,10,10
Female,Black,Civilian,PCT,Female,02/14/2014,10,10
Female,Black,Civilian,PCT,Female,02/14/2014,10,10
Female,Black,Civilian,PCT,Female,02/14/2014,10,10
Female,Black,Civilian,PCT,Female,02/14/2014,10,10
Female,Black,Civilian,PCT,Female,02/14/2014,10,10
Female,Black,Civilian,PCT,Female,02/14/2014,10,10
Female,Black,Civilian,PCT,Female,02/14/2014,10,10
Female,Black,Civilian,PCT,Female,02/14/2014,10,10
Female,Black,Civilian,PCT,Female,02/14/2014,10,10
Female,Black,Civilian,PCT,Female,04/29/2014,10,10
Female,Black,Civilian,PCT,Female,04/29/2014,10,10
Female,Black,Civilian,PCT,Female,04/29/2014,10,10
Female,Black,Civilian,PCT,Female,04/29/2014,10,10
Female,Black,Civilian,PCT,Female,04/29/2014,10,10
Female,Black,Civilian,PCT,Female,04/29/2014,10,10
Female,Black,Civilian,PCT,Female,04/29/2014,10,10
Female,Black,Civilian,PCT,Female,04/29/2014,10,10
Female,Black,Civilian,PCT,Female,04/29/2014,10,10
Female,Black,Civilian,PCT,Female,04/29/2014,10,10
Female,Black,Civilian,PCT,Female,04/29/2014,10,10
Female,Black,Civilian,PCT,Female,04/29/2014,10,10
Female,Black,Civilian,PCT,Female,04/29/2014,10,10
Female,Black,Civilian,PCT,Female,09/04/2014,10,10
Female,Black,Civilian,PCT,Female,09/04/2014,10,10
Female,Black,Civilian,PCT,Female,09/04/2014,10,10
Female,Black,Civilian,PCT,Female,09/04/2014,10,10
Female,Black,Civilian,PCT,Female,09/04/2014,10,10
Female,Black,Civilian,PCT,Female,09/04/2014,10,10
Female,Black,Civilian,PCT,Female,12/05/2014,9,5
Female,Black,Civilian,PCT,Female,12/05/2014,9,5
Female,Black,Civilian,PCT,Female,12/05/2014,9,5
Female,Black,Civilian,PCT,Female,12/05/2014,9,5
Female,Black,Civilian,PCT,Female,12/05/2014,9,5
Female,Black,Civilian,PCT,Female,12/05/2014,9,5
Female,Black,Civilian,PCT,Female,02/20/2015,9,5
Female,Black,Civilian,PCT,Female,02/20/2015,9,5
Female,Black,Civilian,PCT,Female,02/20/2015,9,5
Female,Black,Civilian,PCT,Female,02/20/2015,9,5
Female,Black,Civilian,PCT,Female,02/20/2015,9,5
Female,Black,Civilian,PCT,Female,04/30/2015,9,5
Female,Black,Civilian,PCT,Female,04/30/2015,9,5
Female,Black,Civilian,PCT,Female,04/30/2015,9,5
Female,Black,Civilian,PCT,Female,04/30/2015,9,5
Female,Black,Civilian,PCT,Female,04/30/2015,9,5
Female,Black,Civilian,PCT,Female,04/30/2015,9,5
Female,Black,Civilian,PCT,Female,04/30/2015,9,5
Female,Black,Civilian,PCT,Female,04/30/2015,9,5
Female,Black,Civilian,PCT,Female,09/18/2015,9,5
Female,Black,Civilian,PCT,Female,09/18/2015,9,5
Female,Black,Civilian,PCT,Female,09/18/2015,9,5
Female,Black,Civilian,PCT,Female,09/18/2015,9,5
Female,Black,Civilian,PCT,Female,09/18/2015,9,5
Female,Black,Civilian,PCT,Female,09/18/2015,9,5
Female,Black,Civilian,PCT,Female,09/18/2015,9,5
Female,Black,Civilian,PCT,Female,09/18/2015,9,5
Female,Black,Civilian,PCT,Female,10/14/2015,8,5
Female,Black,Civilian,PCT,Female,10/28/2015,8,5
Female,Black,Civilian,PCT,Female,12/11/2015,8,5
Female,Black,Civilian,PCT,Female,12/11/2015,8,5
Female,Black,Civilian,PCT,Female,12/11/2015,8,5
Female,Black,Civilian,PCT,Female,12/11/2015,8,5
Female,Black,Civilian,PCT,Female,12/11/2015,8,5
Female,Black,Civilian,PCT,Female,12/11/2015,8,5
Female,Black,Civilian,PCT,Female,12/11/2015,8,5
Female,Black,Civilian,PCT,Female,12/11/2015,8,5
Female,Black,Civilian,PCT,Female,12/11/2015,8,5
Female,Black,Civilian,PCT,Female,12/11/2015,8,5
Female,Black,Civilian,PCT,Female,02/23/2016,8,5
Female,Black,Civilian,PCT,Female,02/23/2016,8,5
Female,Black,Civilian,PCT,Female,02/23/2016,8,5
Female,Black,Civilian,PCT,Female,02/23/2016,8,5
Female,Black,Civilian,PCT,Female,02/23/2016,8,5
Female,Black,Civilian,PCT,Female,02/23/2016,8,5
Female,Black,Civilian,PCT,Female,02/23/2016,8,5
Female,Black,Civilian,PCT,Female,02/23/2016,8,5
Female,Black,Civilian,PCT,Female,02/23/2016,8,5
Female,Black,Civilian,PCT,Female,02/23/2016,8,5
Female,Black,Civilian,PCT,Female,02/23/2016,8,5
Female,Black,Civilian,PCT,Female,02/23/2016,8,5
Female,Black,Civilian,PCT,Female,02/25/2016,8,5
Female,Black,Civilian,PCT,Female,03/01/2016,8,5
Female,Black,Civilian,PCT,Female,03/31/2016,8,5
Female,Black,Civilian,PCT,Female,03/31/2016,8,5
Female,Black,Civilian,PCT,Female,06/08/2016,8,5
Female,Black,Civilian,PCT,Female,06/08/2016,8,5
Female,Black,Civilian,PCT,Female,06/08/2016,8,5
Female,Black,Civilian,PCT,Female,06/08/2016,8,5
Female,Black,Civilian,PCT,Female,06/08/2016,8,5
Female,Black,Civilian,PCT,Female,06/08/2016,8,5
Female,Black,Civilian,PCT,Female,06/08/2016,8,5
Female,Black,Civilian,PCT,Female,06/08/2016,8,5
Female,Black,Civilian,PCT,Female,06/08/2016,8,5
Female,Black,Civilian,PCT,Female,06/08/2016,8,5
Female,Black,Civilian,PCT,Female,06/08/2016,8,5
Female,Black,Civilian,PCT,Female,08/26/2016,8,5
Female,Black,Civilian,PCT,Female,08/26/2016,8,5
Female,Black,Civilian,PCT,Female,08/26/2016,8,5
Female,Black,Civilian,PCT,Female,08/26/2016,8,5
Female,Black,Civilian,PCT,Female,08/26/2016,8,5
Female,Black,Civilian,PCT,Female,08/26/2016,8,5
Female,Black,Civilian,PCT,Female,08/26/2016,8,5
Female,Black,Civilian,PCT,Female,08/26/2016,8,5
Female,Black,Civilian,PCT,Female,08/26/2016,8,5
Female,Black,Civilian,PCT,Female,08/26/2016,8,5
Female,Black,Civilian,PCT,Female,10/21/2016,7,5
Female,Black,Civilian,PCT,Female,10/21/2016,7,5
Female,Black,Civilian,PCT,Female,10/21/2016,7,5
Female,Black,Civilian,PCT,Female,10/21/2016,7,5
Female,Black,Civilian,PCT,Female,10/21/2016,7,5
Female,Black,Civilian,PCT,Female,11/03/2016,7,5
Female,Black,Civilian,PCT,Female,12/22/2016,7,5
Female,Black,Civilian,PCT,Female,12/22/2016,7,5
Female,Black,Civilian,PCT,Female,12/22/2016,7,5
Female,Black,Civilian,PCT,Female,12/22/2016,7,5
Female,Black,Civilian,PCT,Female,12/22/2016,7,5
Female,Black,Civilian,PCT,Female,12/22/2016,7,5
Female,Black,Civilian,PCT,Female,12/22/2016,7,5
Female,Black,Civilian,PCT,Female,12/22/2016,7,5
Female,Black,Civilian,PCT,Female,12/22/2016,7,5
Female,Black,Civilian,PCT,Female,12/22/2016,7,5
Female,Black,Civilian,PCT,Female,12/22/2016,7,5
Female,Black,Civilian,PCT,Female,12/22/2016,7,5
Female,Black,Civilian,PCT,Female,02/24/2017,7,5
Female,Black,Civilian,PCT,Female,02/24/2017,7,5
Female,Black,Civilian,PCT,Female,02/24/2017,7,5
Female,Black,Civilian,PCT,Female,02/24/2017,7,5
Female,Black,Civilian,PCT,Female,02/24/2017,7,5
Female,Black,Civilian,PCT,Female,04/21/2017,7,5
Female,Black,Civilian,PCT,Female,04/21/2017,7,5
Female,Black,Civilian,PCT,Female,04/21/2017,7,5
Female,Black,Civilian,PCT,Female,04/21/2017,7,5
Female,Black,Civilian,PCT,Female,04/21/2017,7,5
Female,Black,Civilian,PCT,Female,08/25/2017,7,5
Female,Black,Civilian,PCT,Female,08/25/2017,7,5
Female,Black,Civilian,PCT,Female,08/25/2017,7,5
Female,Black,Civilian,PCT,Female,08/25/2017,7,5
Female,Black,Civilian,PCT,Female,08/25/2017,7,5
Female,Black,Civilian,PCT,Female,08/25/2017,7,5
Female,Black,Civilian,PCT,Female,08/25/2017,7,5
Female,Black,Civilian,PCT,Female,08/25/2017,7,5
Female,Black,Civilian,PCT,Female,08/25/2017,7,5
Female,Black,Civilian,PCT,Female,08/25/2017,7,5
Female,Black,Civilian,PCT,Female,08/25/2017,7,5
Female,Black,Civilian,PCT,Female,10/27/2017,6,5
Female,Black,Civilian,PCT,Female,10/27/2017,6,5
Female,Black,Civilian,PCT,Female,10/27/2017,6,5
Female,Black,Civilian,PCT,Female,12/28/2017,6,5
Female,Black,Civilian,PCT,Female,12/28/2017,6,5
Female,Black,Civilian,PCT,Female,12/28/2017,6,5
Female,Black,Civilian,PCT,Female,12/28/2017,6,5
Female,Black,Civilian,PCT,Female,12/28/2017,6,5
Female,Black,Civilian,PCT,Female,12/28/2017,6,5
Female,Black,Civilian,PCT,Female,12/28/2017,6,5
Female,Black,Civilian,PCT,Female,12/28/2017,6,5
Female,Black,Civilian,PCT,Female,02/20/2018,6,5
Female,Black,Civilian,PCT,Female,02/20/2018,6,5
Female,Black,Civilian,PCT,Female,02/20/2018,6,5
Female,Black,Civilian,PCT,Female,02/20/2018,6,5
Female,Black,Civilian,PCT,Female,02/20/2018,6,5
Female,Black,Civilian,PCT,Female,02/20/2018,6,5
Female,Black,Civilian,PCT,Female,02/20/2018,6,5
Female,Black,Civilian,PCT,Female,02/20/2018,6,5
Female,Black,Civilian,PCT,Female,03/19/2018,6,5
Female,Black,Civilian,PCT,Female,05/01/2018,6,5
Female,Black,Civilian,PCT,Female,05/01/2018,6,5
Female,Black,Civilian,PCT,Female,05/01/2018,6,5
Female,Black,Civilian,PCT,Female,05/01/2018,6,5
Female,Black,Civilian,PCT,Female,05/01/2018,6,5
Female,Black,Civilian,PCT,Female,08/24/2018,6,5
Female,Black,Civilian,PCT,Female,08/24/2018,6,5
Female,Black,Civilian,PCT,Female,08/24/2018,6,5
Female,Black,Civilian,PCT,Female,08/24/2018,6,5
Female,Black,Civilian,PCT,Female,08/24/2018,6,5
Female,Black,Civilian,PCT,Female,08/24/2018,6,5
Female,Black,Civilian,PCT,Female,10/29/2018,5,5
Female,Black,Civilian,PCT,Female,10/29/2018,5,5
Female,Black,Civilian,PCT,Female,10/29/2018,5,5
Female,Black,Civilian,PCT,Female,10/29/2018,5,5
Female,Black,Civilian,PCT,Female,10/29/2018,5,5
Female,Black,Civilian,PCT,Female,10/29/2018,5,5
Female,Black,Civilian,PCT,Female,10/29/2018,5,5
Female,Black,Civilian,PCT,Female,10/29/2018,5,5
Female,Black,Civilian,PCT,Female,10/29/2018,5,5
Female,Black,Civilian,PCT,Female,10/29/2018,5,5
Female,Black,Civilian,PCT,Female,10/29/2018,5,5
Female,Black,Civilian,PCT,Female,10/29/2018,5,5
Female,Black,Civilian,PCT,Female,10/29/2018,5,5
Female,Black,Civilian,PCT,Female,10/29/2018,5,5
Female,Black,Civilian,PCT,Female,10/29/2018,5,5
Female,Black,Civilian,PCT,Female,12/27/2018,5,5
Female,Black,Civilian,PCT,Female,12/27/2018,5,5
Female,Black,Civilian,PCT,Female,12/27/2018,5,5
Female,Black,Civilian,PCT,Female,12/27/2018,5,5
Female,Black,Civilian,PCT,Female,12/27/2018,5,5
Female,Black,Civilian,PCT,Female,12/27/2018,5,5
Female,Black,Civilian,PCT,Female,12/27/2018,5,5
Female,Black,Civilian,PCT,Female,12/27/2018,5,5
Female,Black,Civilian,PCT,Female,12/27/2018,5,5
Female,Black,Civilian,PCT,Female,12/27/2018,5,5
Female,Black,Civilian,PCT,Female,02/28/2019,5,5
Female,Black,Civilian,PCT,Female,02/28/2019,5,5
Female,Black,Civilian,PCT,Female,02/28/2019,5,5
Female,Black,Civilian,PCT,Female,02/28/2019,5,5
Female,Black,Civilian,PCT,Female,02/28/2019,5,5
Female,Black,Civilian,PCT,Female,02/28/2019,5,5
Female,Black,Civilian,PCT,Female,02/28/2019,5,5
Female,Black,Civilian,PCT,Female,02/28/2019,5,5
Female,Black,Civilian,PCT,Female,02/28/2019,5,5
Female,Black,Civilian,PCT,Female,02/28/2019,5,5
Female,Black,Civilian,PCT,Female,04/30/2019,5,5
Female,Black,Civilian,PCT,Female,04/30/2019,5,5
Female,Black,Civilian,PCT,Female,04/30/2019,5,5
Female,Black,Civilian,PCT,Female,04/30/2019,5,5
Female,Black,Civilian,PCT,Female,04/30/2019,5,5
Female,Black,Civilian,PCT,Female,04/30/2019,5,5
Female,Black,Civilian,PCT,Female,04/30/2019,5,5
Female,Black,Civilian,PCT,Female,04/30/2019,5,5
Female,Black,Civilian,PCT,Female,05/31/2019,5,5
Female,Black,Civilian,PCT,Female,05/31/2019,5,5
Female,Black,Civilian,PCT,Female,07/09/2019,5,5
Female,Black,Civilian,PCT,Female,07/09/2019,5,5
Female,Black,Civilian,PCT,Female,07/09/2019,5,5
Female,Black,Civilian,PCT,Female,07/09/2019,5,5
Female,Black,Civilian,PCT,Female,07/09/2019,5,5
Female,Black,Civilian,PCT,Female,07/09/2019,5,5
Female,Black,Civilian,PCT,Female,07/09/2019,5,5
Female,Black,Civilian,PCT,Female,07/09/2019,5,5
Female,Black,Civilian,PCT,Female,07/09/2019,5,5
Female,Black,Civilian,PCT,Female,09/24/2019,5,5
Female,Black,Civilian,PCT,Female,09/24/2019,5,5
Female,Black,Civilian,PCT,Female,09/24/2019,5,5
Female,Black,Civilian,PCT,Female,09/24/2019,5,5
Female,Black,Civilian,PCT,Female,09/24/2019,5,5
Female,Black,Civilian,PCT,Female,09/24/2019,5,5
Female,Black,Civilian,PCT,Female,09/24/2019,5,5
Female,Black,Civilian,PCT,Female,09/24/2019,5,5
Female,Black,Civilian,PCT,Female,11/26/2019,4,0
Female,Black,Civilian,PCT,Female,11/26/2019,4,0
Female,Black,Civilian,PCT,Female,11/26/2019,4,0
Female,Black,Civilian,PCT,Female,11/26/2019,4,0
Female,Black,Civilian,PCT,Female,11/26/2019,4,0
Female,Black,Civilian,PCT,Female,11/26/2019,4,0
Female,Black,Civilian,PCT,Female,11/26/2019,4,0
Female,Black,Civilian,PCT,Female,11/26/2019,4,0
Female,Black,Civilian,PCT,Female,11/26/2019,4,0
Female,Black,Civilian,PCT,Female,11/26/2019,4,0
Female,Black,Civilian,PCT,Female,11/26/2019,4,0
Female,Black,Civilian,PCT,Female,11/26/2019,4,0
Female,Black,Civilian,PCT,Female,01/28/2020,4,0
Female,Black,Civilian,PCT,Female,01/28/2020,4,0
Female,Black,Civilian,PCT,Female,01/28/2020,4,0
Female,Black,Civilian,PCT,Female,01/28/2020,4,0
Female,Black,Civilian,PCT,Female,01/28/2020,4,0
Female,Black,Civilian,PCT,Female,01/28/2020,4,0
Female,Black,Civilian,PCT,Female,01/28/2020,4,0
Female,Black,Civilian,PCT,Female,02/10/2020,4,0
Female,Black,Civilian,PCT,Female,03/31/2020,4,0
Female,Black,Civilian,PCT,Female,03/31/2020,4,0
Female,Black,Civilian,PCT,Female,03/31/2020,4,0
Female,Black,Civilian,PCT,Female,03/31/2020,4,0
Female,Black,Civilian,PCT,Female,03/31/2020,4,0
Female,Black,Civilian,PCT,Female,03/31/2020,4,0
Female,Black,Civilian,PCT,Female,03/31/2020,4,0
Female,Black,Civilian,PCT,Female,03/31/2020,4,0
Female,Black,Civilian,PCT,Female,03/31/2020,4,0
Female,Black,Civilian,PCT,Female,03/31/2020,4,0
Female,Black,Civilian,PCT,Female,05/29/2020,4,0
Female,Black,Civilian,PCT,Female,05/29/2020,4,0
Female,Black,Civilian,PCT,Female,05/29/2020,4,0
Female,Black,Civilian,PCT,Female,05/29/2020,4,0
Female,Black,Civilian,PCT,Female,05/29/2020,4,0
Female,Black,Civilian,PCT,Female,07/31/2020,4,0
Female,Black,Civilian,PCT,Female,07/31/2020,4,0
Female,Black,Civilian,PCT,Female,07/31/2020,4,0
Female,Black,Civilian,PCT,Female,01/06/2021,3,0
Female,Black,Civilian,PCT,Female,01/06/2021,3,0
Female,Black,Civilian,PCT,Female,01/06/2021,3,0
Female,Black,Civilian,PCT,Female,01/06/2021,3,0
Female,Black,Civilian,PCT,Female,01/06/2021,3,0
Female,Black,Civilian,PCT,Female,01/06/2021,3,0
Female,Black,Civilian,PCT,Female,01/06/2021,3,0
Female,Black,Civilian,PCT,Female,01/06/2021,3,0
Female,Black,Civilian,PCT,Female,03/29/2021,3,0
Female,Black,Civilian,PCT,Female,03/29/2021,3,0
Female,Black,Civilian,PCT,Female,03/29/2021,3,0
Female,Black,Civilian,PCT,Female,03/29/2021,3,0
Female,Black,Civilian,PCT,Female,03/29/2021,3,0
Female,Black,Civilian,PCT,Female,03/29/2021,3,0
Female,Black,Civilian,PCT,Female,03/29/2021,3,0
Female,Black,Civilian,PCT,Female,03/29/2021,3,0
Female,Black,Civilian,PCT,Female,03/29/2021,3,0
Female,Black,Civilian,PCT,Female,03/29/2021,3,0
Female,Black,Civilian,PCT,Female,03/29/2021,3,0
Female,Black,Civilian,PCT,Female,03/29/2021,3,0
Female,Black,Civilian,PCT,Female,03/29/2021,3,0
Female,Black,Civilian,PCT,Female,03/29/2021,3,0
Female,Black,Civilian,PCT,Female,05/26/2021,3,0
Female,Black,Civilian,PCT,Female,05/26/2021,3,0
Female,Black,Civilian,PCT,Female,05/26/2021,3,0
Female,Black,Civilian,PCT,Female,05/26/2021,3,0
Female,Black,Civilian,PCT,Female,05/26/2021,3,0
Female,Black,Civilian,PCT,Female,05/26/2021,3,0
Female,Black,Civilian,PCT,Female,05/26/2021,3,0
Female,Black,Civilian,PCT,Female,05/24/2021,3,0
Female,Black,Civilian,PCT,Female,05/26/2021,3,0
Female,Black,Civilian,PCT,Female,05/26/2021,3,0
Female,Black,Civilian,PCT,Female,05/26/2021,3,0
Female,Black,Civilian,PCT,Female,05/26/2021,3,0
Female,Black,Civilian,PCT,Female,05/26/2021,3,0
Female,Black,Civilian,PCT,Female,05/26/2021,3,0
Female,Black,Civilian,PCT,Female,08/25/2021,3,0
Female,Black,Civilian,PCT,Female,08/25/2021,3,0
Female,Black,Civilian,PCT,Female,08/25/2021,3,0
Female,Black,Civilian,PCT,Female,08/25/2021,3,0
Female,Black,Civilian,PCT,Female,08/25/2021,3,0
Female,Black,Civilian,PCT,Female,08/25/2021,3,0
Female,Black,Civilian,PCT,Female,08/25/2021,3,0
Female,Black,Civilian,PCT,Female,08/25/2021,3,0
Female,Black,Civilian,PCT,Female,04/09/2021,3,0
Female,Black,Civilian,PCT,Female,09/09/1996,28,25
Female,Black,Civilian,PCT,Female,01/24/2024,0,0
Female,Black,Civilian,PCT,Female,01/24/2024,0,0
Female,Black,Civilian,PCT,Female,01/24/2024,0,0
Female,Black,Civilian,PCT,Female,01/24/2024,0,0
Female,Black,Civilian,PCT,Female,01/24/2024,0,0
Female,Black,Civilian,PCT,Female,01/24/2024,0,0
Female,Black,Civilian,PCT,Female,01/24/2024,0,0
Female,Black,Civilian,PCT,Female,01/24/2024,0,0
Female,Black,Civilian,PCT,Female,01/24/2024,0,0
Female,Black,Civilian,PCT,Female,01/24/2024,0,0
Female,Black,Civilian,PCT,Female,01/24/2024,0,0
Female,Black,Civilian,PCT,Female,01/24/2024,0,0
Female,Black,Civilian,PCT,Female,01/24/2024,0,0
Female,Black,Civilian,PCT,Female,01/24/2024,0,0
Female,Black,Civilian,PCT,Female,01/24/2024,0,0
